RPeakID,RPeakTime,ParticipantID
4,1.72,50
5,2.267,50
6,2.813,50
7,3.41,50
8,3.999,50
9,4.584,50
10,5.15,50
11,5.723,50
12,6.289,50
13,6.846,50
14,7.389,50
15,7.945,50
16,8.49,50
17,9.037,50
18,9.58,50
19,10.118,50
20,10.665,50
21,11.206,50
22,11.744,50
23,12.288,50
24,12.833,50
25,13.379,50
26,13.931,50
27,14.484,50
28,15.065,50
29,15.641,50
30,16.221,50
31,16.808,50
32,17.379,50
33,17.944,50
34,18.499,50
35,19.059,50
36,19.616,50
37,20.181,50
38,20.754,50
39,21.313,50
40,21.858,50
41,22.393,50
42,22.932,50
43,23.466,50
44,24.004,50
45,24.545,50
46,25.078,50
47,25.62,50
48,26.168,50
49,26.731,50
50,27.311,50
51,27.883,50
52,28.45,50
53,29.017,50
54,29.584,50
55,30.145,50
56,30.69,50
57,31.236,50
58,31.772,50
59,32.305,50
60,32.839,50
61,33.37,50
62,33.893,50
63,34.424,50
64,34.955,50
65,35.493,50
66,36.032,50
67,36.571,50
68,37.119,50
69,37.689,50
70,38.273,50
71,38.86,50
72,39.429,50
73,39.983,50
74,40.529,50
75,41.072,50
76,41.613,50
77,42.141,50
78,42.669,50
79,43.185,50
80,43.695,50
81,44.213,50
82,44.737,50
83,45.259,50
84,45.775,50
85,46.302,50
86,46.842,50
87,47.389,50
88,47.962,50
89,48.546,50
90,49.12,50
91,49.703,50
92,50.29,50
93,50.884,50
94,51.466,50
95,52.041,50
96,52.594,50
97,53.144,50
98,53.693,50
99,54.245,50
100,54.791,50
101,55.342,50
102,55.893,50
103,56.45,50
104,57.018,50
105,57.59,50
106,58.145,50
107,58.707,50
108,59.27,50
109,59.827,50
110,60.394,50
111,60.962,50
112,61.523,50
113,62.08,50
114,62.631,50
115,63.179,50
116,63.732,50
1,0.332,51
2,0.807,51
3,1.281,51
4,1.753,51
5,2.23,51
6,2.713,51
7,3.209,51
8,3.711,51
9,4.21,51
10,4.71,51
11,5.221,51
12,5.734,51
13,6.248,51
14,6.749,51
15,7.249,51
16,7.749,51
17,8.251,51
18,8.753,51
19,9.256,51
20,9.76,51
21,10.264,51
22,10.767,51
23,11.272,51
24,11.771,51
25,12.264,51
26,12.754,51
27,13.243,51
28,13.734,51
29,14.228,51
30,14.729,51
31,15.232,51
32,15.734,51
33,16.238,51
34,16.746,51
35,17.26,51
36,17.776,51
37,18.293,51
38,18.807,51
39,19.324,51
40,19.839,51
41,20.36,51
42,20.88,51
43,21.394,51
44,21.902,51
45,22.405,51
46,22.911,51
47,23.418,51
48,23.922,51
49,24.426,51
50,24.929,51
51,25.435,51
52,25.944,51
53,26.45,51
54,26.96,51
55,27.467,51
56,27.976,51
57,28.484,51
58,28.994,51
59,29.511,51
60,30.026,51
61,30.541,51
62,31.056,51
63,31.562,51
64,32.066,51
65,32.559,51
66,33.048,51
67,33.54,51
68,34.032,51
69,34.527,51
70,35.027,51
71,35.532,51
72,36.038,51
73,36.541,51
74,37.045,51
75,37.546,51
76,38.048,51
77,38.55,51
78,39.048,51
79,39.546,51
80,40.038,51
81,40.528,51
82,41.02,51
83,41.513,51
84,42.011,51
85,42.51,51
86,43.01,51
87,43.511,51
88,44.008,51
89,44.507,51
90,45.008,51
91,45.51,51
92,46.014,51
93,46.514,51
94,47.013,51
95,47.514,51
96,48.016,51
97,48.516,51
98,49.013,51
99,49.513,51
100,50.014,51
101,50.517,51
102,51.019,51
103,51.515,51
104,52.011,51
105,52.505,51
106,52.999,51
107,53.497,51
108,53.996,51
109,54.498,51
110,55.001,51
111,55.503,51
112,56.008,51
113,56.513,51
114,57.02,51
115,57.528,51
116,58.03,51
117,58.529,51
118,59.025,51
119,59.519,51
120,60.016,51
121,60.513,51
122,61.012,51
123,61.511,51
124,62.007,51
125,62.507,51
126,63.004,51
127,63.504,51
1,0.109,52
2,0.743,52
3,1.396,52
4,2.07,52
5,2.742,52
6,3.435,52
7,4.174,52
8,4.886,52
9,5.565,52
10,6.252,52
11,6.909,52
12,7.549,52
13,8.189,52
14,8.813,52
15,9.433,52
16,10.085,52
17,10.781,52
18,11.509,52
19,12.263,52
20,12.994,52
21,13.706,52
22,14.443,52
23,15.168,52
24,15.874,52
25,16.584,52
26,17.263,52
27,17.93,52
28,18.595,52
29,19.237,52
30,19.877,52
31,20.538,52
32,21.19,52
33,21.85,52
34,22.561,52
35,23.331,52
36,24.118,52
37,24.877,52
38,25.612,52
39,26.323,52
40,27.017,52
41,27.744,52
42,28.481,52
43,29.211,52
44,29.943,52
45,30.664,52
46,31.368,52
47,32.089,52
48,32.781,52
49,33.473,52
50,34.14,52
51,34.781,52
52,35.432,52
53,36.128,52
54,36.85,52
55,37.604,52
56,38.345,52
57,39.04,52
58,39.729,52
59,40.411,52
60,41.075,52
61,41.751,52
62,42.443,52
63,43.109,52
64,43.815,52
65,44.543,52
66,45.265,52
67,45.979,52
68,46.682,52
69,47.362,52
70,48.054,52
71,48.766,52
72,49.443,52
73,50.129,52
74,50.79,52
75,51.425,52
76,52.049,52
77,52.659,52
78,53.242,52
79,53.819,52
80,54.4,52
81,54.986,52
82,55.586,52
83,56.197,52
84,56.798,52
85,57.415,52
86,58.044,52
87,58.676,52
88,59.3,52
89,59.94,52
90,60.571,52
91,61.206,52
92,61.838,52
93,62.453,52
94,63.061,52
95,63.662,52
1,0.191,54
2,0.747,54
3,1.556,54
4,2.382,54
5,3.182,54
6,3.989,54
7,4.791,54
8,5.574,54
9,6.361,54
10,7.125,54
11,7.893,54
12,8.637,54
13,9.357,54
14,10.098,54
15,10.851,54
16,11.607,54
17,12.389,54
18,13.192,54
19,13.976,54
20,14.791,54
21,15.622,54
22,16.431,54
23,17.253,54
24,18.063,54
25,18.881,54
26,19.701,54
27,20.527,54
28,21.362,54
29,22.164,54
30,22.986,54
31,23.789,54
32,24.599,54
33,25.421,54
34,26.216,54
35,27.043,54
36,27.84,54
37,28.661,54
38,29.484,54
39,30.267,54
40,31.085,54
41,31.882,54
42,32.692,54
43,33.515,54
44,34.308,54
45,35.118,54
46,35.901,54
47,36.693,54
48,37.463,54
49,38.25,54
50,39.032,54
51,39.794,54
52,40.573,54
53,41.335,54
54,42.109,54
55,42.873,54
56,43.651,54
57,44.416,54
58,45.194,54
59,45.976,54
60,46.739,54
61,47.512,54
62,48.27,54
63,49.052,54
64,49.838,54
65,50.608,54
66,51.389,54
67,52.153,54
68,52.931,54
69,53.687,54
70,54.46,54
71,55.214,54
72,55.977,54
73,56.727,54
74,57.495,54
75,58.249,54
76,59.021,54
77,59.794,54
78,60.58,54
79,61.34,54
80,62.113,54
81,62.897,54
82,63.685,54
1,0.412,55
2,1.087,55
3,1.761,55
4,2.458,55
5,3.169,55
6,3.934,55
7,4.724,55
8,5.486,55
9,6.291,55
10,7.074,55
11,7.814,55
12,8.552,55
13,9.274,55
14,9.965,55
15,10.657,55
16,11.363,55
17,12.045,55
18,12.714,55
19,13.389,55
20,14.075,55
21,14.803,55
22,15.551,55
23,16.258,55
24,16.982,55
25,17.695,55
26,18.41,55
27,19.08,55
28,19.766,55
29,20.442,55
30,21.134,55
31,21.806,55
32,22.48,55
33,23.151,55
34,23.803,55
35,24.443,55
36,25.083,55
37,25.728,55
38,26.377,55
39,27.009,55
40,27.658,55
41,28.335,55
42,29.032,55
43,29.723,55
44,30.421,55
45,31.115,55
46,31.815,55
47,32.507,55
48,33.191,55
49,33.874,55
50,34.55,55
51,35.225,55
52,35.923,55
53,36.669,55
54,37.419,55
55,38.188,55
56,38.96,55
57,39.695,55
58,40.457,55
59,41.216,55
60,41.969,55
61,42.738,55
62,43.529,55
63,44.288,55
64,45.028,55
65,45.764,55
66,46.501,55
67,47.205,55
68,47.92,55
69,48.635,55
70,49.352,55
71,50.07,55
72,50.808,55
73,51.554,55
74,52.28,55
75,52.996,55
76,53.72,55
77,54.408,55
78,55.117,55
79,55.84,55
80,56.587,55
81,57.322,55
82,58.089,55
83,58.891,55
84,59.65,55
85,60.408,55
86,61.183,55
87,61.95,55
88,62.694,55
89,63.472,55
90,64.27,55
91,64.902,55
1,0.177,56
2,0.748,56
3,1.311,56
4,1.864,56
5,2.408,56
6,2.953,56
7,3.495,56
8,4.035,56
9,4.569,56
10,5.102,56
11,5.64,56
12,6.183,56
13,6.715,56
14,7.253,56
15,7.793,56
16,8.333,56
17,8.867,56
18,9.397,56
19,9.927,56
20,10.463,56
21,11.004,56
22,11.546,56
23,12.089,56
24,12.629,56
25,13.167,56
26,13.705,56
27,14.247,56
28,14.794,56
29,15.339,56
30,15.881,56
31,16.426,56
32,16.967,56
33,17.502,56
34,18.035,56
35,18.568,56
36,19.102,56
37,19.634,56
38,20.164,56
39,20.693,56
40,21.222,56
41,21.759,56
42,22.3,56
43,22.843,56
44,23.39,56
45,23.936,56
46,24.481,56
47,25.031,56
48,25.586,56
49,26.143,56
50,26.703,56
51,27.263,56
52,27.823,56
53,28.377,56
54,28.932,56
55,29.484,56
56,30.034,56
57,30.579,56
58,31.128,56
59,31.682,56
60,32.237,56
61,32.792,56
62,33.345,56
63,33.898,56
64,34.456,56
65,35.016,56
66,35.581,56
67,36.148,56
68,36.721,56
69,37.297,56
70,37.885,56
71,38.471,56
72,39.062,56
73,39.652,56
74,40.239,56
75,40.823,56
76,41.405,56
77,41.99,56
78,42.581,56
79,43.174,56
80,43.764,56
81,44.353,56
82,44.948,56
83,45.552,56
84,46.184,56
85,46.814,56
86,47.43,56
87,48.038,56
88,48.642,56
89,49.237,56
90,49.821,56
91,50.405,56
92,50.983,56
93,51.555,56
94,52.125,56
95,52.703,56
96,53.289,56
97,53.887,56
98,54.494,56
99,55.103,56
100,55.723,56
101,56.355,56
102,56.991,56
103,57.621,56
104,58.24,56
105,58.858,56
106,59.47,56
107,60.074,56
108,60.665,56
109,61.249,56
110,61.845,56
111,62.441,56
112,63.053,56
113,63.691,56
1,0.018,57
2,0.913,57
3,1.799,57
4,2.656,57
5,3.509,57
6,4.337,57
7,5.182,57
8,5.992,57
9,6.819,57
10,7.642,57
11,8.466,57
12,9.296,57
13,10.092,57
14,10.919,57
15,11.743,57
16,12.575,57
17,13.455,57
18,14.313,57
19,15.22,57
20,16.106,57
21,17.011,57
22,17.462,57
23,17.917,57
24,18.785,57
25,19.674,57
26,20.519,57
27,21.431,57
28,22.337,57
29,23.238,57
30,23.718,57
31,24.169,57
32,25.037,57
33,25.938,57
34,26.803,57
35,27.663,57
36,28.526,57
37,29.341,57
38,30.181,57
39,31.03,57
40,31.834,57
41,32.674,57
42,33.488,57
43,34.281,57
44,35.118,57
45,35.908,57
46,36.759,57
47,37.633,57
48,38.475,57
49,39.327,57
50,40.203,57
51,41.011,57
52,41.841,57
53,42.671,57
54,43.445,57
55,44.265,57
56,45.076,57
57,45.87,57
58,46.712,57
59,47.503,57
60,48.332,57
61,49.163,57
62,49.951,57
63,50.805,57
64,51.661,57
65,52.496,57
66,53.38,57
67,54.22,57
68,55.097,57
69,55.969,57
70,56.809,57
71,57.668,57
72,58.505,57
73,59.303,57
74,60.132,57
75,60.929,57
76,61.711,57
77,62.537,57
78,63.347,57
1,0.47,58
2,1.065,58
3,1.653,58
4,2.247,58
5,2.852,58
6,3.482,58
7,4.11,58
8,4.714,58
9,5.323,58
10,5.924,58
11,6.488,58
12,7.047,58
13,7.613,58
14,8.187,58
15,8.782,58
16,9.406,58
17,10.025,58
18,10.644,58
19,11.253,58
20,11.871,58
21,12.481,58
22,13.084,58
23,13.693,58
24,14.315,58
25,14.954,58
26,15.578,58
27,16.208,58
28,16.848,58
29,17.497,58
30,18.142,58
31,18.799,58
32,19.449,58
33,20.085,58
34,20.717,58
35,21.347,58
36,21.978,58
37,22.583,58
38,23.199,58
39,23.812,58
40,24.433,58
41,25.028,58
42,25.635,58
43,26.245,58
44,26.86,58
45,27.457,58
46,28.082,58
47,28.683,58
48,29.277,58
49,29.874,58
50,30.465,58
51,31.053,58
52,31.64,58
53,32.237,58
54,32.837,58
55,33.447,58
56,34.057,58
57,34.693,58
58,35.325,58
59,35.959,58
60,36.57,58
61,37.195,58
62,37.808,58
63,38.41,58
64,39.011,58
65,39.621,58
66,40.245,58
67,40.871,58
68,41.49,58
69,42.11,58
70,42.742,58
71,43.356,58
72,43.959,58
73,44.567,58
74,45.179,58
75,45.792,58
76,46.385,58
77,46.982,58
78,47.594,58
79,48.207,58
80,48.809,58
81,49.428,58
82,50.036,58
83,50.628,58
84,51.219,58
85,51.799,58
86,52.385,58
87,52.966,58
88,53.555,58
89,54.15,58
90,54.752,58
91,55.343,58
92,55.949,58
93,56.552,58
94,57.163,58
95,57.751,58
96,58.342,58
97,58.919,58
98,59.48,58
99,60.027,58
100,60.563,58
101,61.088,58
102,61.617,58
103,62.161,58
104,62.709,58
105,63.436,58
106,63.972,58
1,0.027,59
2,0.669,59
3,1.341,59
4,2.003,59
5,2.665,59
6,3.337,59
7,4.034,59
8,4.77,59
9,5.656,59
10,6.115,59
11,6.599,59
12,7.496,59
13,8.341,59
14,9.162,59
15,9.962,59
16,10.723,59
17,11.459,59
18,12.16,59
19,12.858,59
20,13.586,59
21,14.355,59
22,15.193,59
23,16.04,59
24,16.822,59
25,17.569,59
26,18.303,59
27,19.066,59
28,19.861,59
29,20.615,59
30,21.29,59
31,21.918,59
32,22.58,59
33,23.252,59
34,23.948,59
35,24.698,59
36,25.498,59
37,26.322,59
38,27.108,59
39,27.863,59
40,28.614,59
41,29.365,59
42,30.11,59
43,30.873,59
44,31.684,59
45,32.533,59
46,33.373,59
47,34.164,59
48,34.983,59
49,35.826,59
50,36.664,59
51,37.452,59
52,38.223,59
53,39.022,59
54,39.87,59
55,40.724,59
56,41.553,59
57,42.365,59
58,43.188,59
59,43.987,59
60,44.788,59
61,45.631,59
62,46.503,59
63,47.385,59
64,48.18,59
65,48.945,59
66,49.723,59
67,50.553,59
68,51.445,59
69,52.295,59
70,53.1,59
71,53.892,59
72,54.694,59
73,55.494,59
74,56.256,59
75,56.998,59
76,57.768,59
77,58.59,59
78,59.467,59
79,60.34,59
80,61.16,59
81,61.966,59
82,62.799,59
83,63.671,59
84,64.488,59
